id,price
0,1753.0631364837236
1,9990.537934443335
2,4893.108921477345
3,5418.353685132726
4,10208.592601120448
5,5687.29292746834
6,14743.0205729724
7,3222.259966107727
8,3683.3089379288126
9,552.3248177719171
10,4920.747688181279
11,6189.930694089243
12,1132.6982223218993
13,483.53405360655245
14,2641.078102302366
15,12179.206248258259
16,3839.413180426231
17,4351.3139068815235
18,988.0619669936189
19,1957.2271302638746
20,6515.147734214546
21,725.61728691549
22,5825.952429985295
23,2615.6372001977597
24,4192.077169200226
25,1732.1049947113695
26,542.4373087378791
27,4859.191400000001
28,579.3319848720349
29,1618.751826253333
30,653.5938901272592
31,2895.784460039088
32,4662.356135387517
33,2956.480129452193
34,509.3651112663527
35,2379.319575469172
36,4167.511273951065
37,6608.154991461023
38,715.2970232247011
39,3614.362656813402
40,9395.857224323458
41,9014.375303667024
42,1259.5347865183353
43,621.2025394488404
44,6267.361501304119
45,2075.9944755924466
46,10311.58875771411
47,7288.450372245564
48,13276.853757484518
49,1748.956165454123
50,3962.8216689486076
51,9165.578670941883
52,535.1952293855574
53,1021.662610803924
54,6761.972666666667
55,738.346126154833
56,796.8702166666667
57,1103.6297757224947
58,2181.451238517311
59,1495.3979181791324
60,2208.789760605029
61,1724.4540554676848
62,8899.941252304245
63,562.9722757877104
64,4238.428220441075
65,1941.3209401522104
66,1842.7861345850847
67,552.8208106872843
68,1906.7965484855963
69,2286.6206522508955
70,4127.55761384243
71,669.935214937157
72,644.1134742090147
73,2028.4687702971557
74,15532.51401986961
75,820.3999190449614
76,2880.713744918385
77,6084.060550000001
78,8581.813479932805
79,913.7141404782013
80,2237.0111346413337
81,6528.667175228352
82,930.8437925126093
83,2393.263404111089
84,733.7718641470105
85,2036.109299734578
86,1669.9253851792807
87,4748.771883333333
88,4203.393773926282
89,1346.5779217398128
90,5593.014150974028
91,4575.950289220713
92,8411.540246525856
93,915.7002157149101
94,2385.1962573936335
95,644.6116922746862
96,732.4424624780734
97,3377.2923168491
98,715.707460101186
99,4838.356592921096
100,398.1980564127129
101,838.4548772459079
102,15303.909630272286
103,1006.5034631642397
104,6501.128087314461
105,3394.370363779462
106,746.0595608543814
107,547.2028670110682
108,10069.672333333332
109,653.7900607012592
110,1818.1467074721184
111,4954.154437319543
112,10607.985566666672
113,2115.204342336645
114,15168.266621469858
115,3976.7307085198163
116,3932.6083843946262
117,876.2158687600971
118,9492.98292521476
119,1507.2409073630408
120,4221.420811151351
121,3121.0591895598527
122,5240.093259520957
123,914.0147405495773
124,5180.68866655535
125,1745.924148706441
126,5319.204684909295
127,876.0174824186508
